InvNo	Date	Ord	Amount	TaxRate	TAmount	CreatedBy	EnteredOn	Name	CityName	Days	Pnumber	Fax	URL	Line1	Line2	CreatedOn
14E8A419-67D4-4B9F-BCE3-C757ACF1CB0A	2024-01-19 22:42:01.9200000	A0F110C5-2270-480A-9083-81798CBC6900	22213.93	3	666.42	System Generated	2024-01-19 22:42:01.9200000	"Tailspin Toys (South Euclid, OH)"	Neem-Ka-Thana	12	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/SouthEuclid	Unit 31	862 Tomek Avenue	2024-01-19 22:42:01.9200000
7D0EECE8-583A-4975-BE16-ECD0554D017B	2022-12-17 10:33:17.1366667	1CD24CDD-D4A7-47D6-8903-A9C6B354FA53	23881.36	5	1194.07	System Generated	2022-12-17 10:33:17.1366667	Annette  Hetu	Bikaner	13	(405) 555-0100	(405) 555-0101	http://www.microsoft.com/	Unit 30	1595 Anima Avenue	2022-12-17 10:33:17.1366667
03650FBF-FD4B-41C5-8D51-A1CD46070CAF	2023-01-02 12:46:18.0200000	D00C4A96-1F77-4DF6-BC5A-9AAA8490A18D	12152.11	2	243.04	System Generated	2023-01-02 12:46:18.0200000	Maryann Huddleston	Ranchi	12	(304) 555-0100	(304) 555-0101	http://www.microsoft.com/MaryannHuddleston/	Unit 9	1722 Dixit Road	2023-01-02 12:46:18.0200000
25FFF431-5B52-4CB0-BEC5-15877A554924	2022-12-20 09:57:18.1633333	FC75CA19-7571-4AFC-AC01-9270C75F5007	16299.66	4	651.99	System Generated	2022-12-20 09:57:18.1633333	"Wingtip Toys (Naches, WA)"	Bageshwar	5	(206) 555-0100	(206) 555-0101	http://www.wingtiptoys.com/Naches	Unit 42	323 Buecek Crescent	2022-12-20 09:57:18.1633333
9EC34358-1788-4DBB-9227-15D51E262276	2023-02-15 14:24:20.0966667	97AE5D5C-9A64-4FF1-BE06-40422A8D4350	11144.41	7	780.11	System Generated	2023-02-15 14:24:20.0966667	"Tailspin Toys (Furley, KS)"	Warora	6	(316) 555-0100	(316) 555-0101	http://www.tailspintoys.com/Furley	Suite 199	1096 Poursokh Crescent	2023-02-15 14:24:20.0966667
72798A0A-100D-489E-A2A5-EA99B5B1C471	2024-01-05 21:48:02.3766667	E144E257-547B-4526-A840-6306AAD1D1D8	11893.14	0	0.00	System Generated	2024-01-05 21:48:02.3766667	Raghu Sandhu	Tiruchirappalli	13	(240) 555-0100	(240) 555-0101	http://www.microsoft.com/RaghuSandhu/	Suite 22	459 Popov Lane	2024-01-05 21:48:02.3766667
87B7FB00-8153-4FB4-BC01-B73B282E65B1	2022-11-21 16:38:16.8166667	157B856B-F28B-443A-9273-5A4FA9B3C47D	20580.61	9	1852.25	System Generated	2022-11-21 16:38:16.8166667	"Tailspin Toys (Seagraves, TX)"	Virudhachalam	9	(210) 555-0100	(210) 555-0101	http://www.tailspintoys.com/Seagraves	Suite 228	1216 Nilsson Crescent	2022-11-21 16:38:16.8166667
52892E9A-6F60-4896-8275-B4A45F3192C2	2023-04-22 09:22:26.9233333	FF0D730D-7098-4BD6-869E-89A2EC0CA95B	23435.91	9	2109.23	System Generated	2023-04-22 09:22:26.9233333	"Tailspin Toys (Elrosa, MN)"	Purulia	12	(218) 555-0100	(218) 555-0101	http://www.tailspintoys.com/Elrosa	Shop 251	835 Bach Crescent	2023-04-22 09:22:26.9233333
A5EE1FF9-DAAE-46EA-B520-7F82322A24C3	2023-04-21 13:11:27.5133333	99F8E14D-6140-4BB5-9C17-6B5A78C014B5	13322.06	10	1332.21	System Generated	2023-04-21 13:11:27.5133333	Libuse Valentova	Mavoor	13	(270) 555-0100	(270) 555-0101	http://www.microsoft.com/LibuseValentova/	Unit 22	1354 Szolosy Crescent	2023-04-21 13:11:27.5133333
D529E318-744A-4761-BD95-12ED7F229CD0	2024-02-17 15:14:34.0500000	72F537DF-A498-46AB-9D0A-35CBAF65DFED	17876.75	6	1072.61	System Generated	2024-02-17 15:14:34.0500000	Farzana Habibi	Dumraon	10	(219) 555-0100	(219) 555-0101	http://www.microsoft.com/	Suite 12	430 Mina Street	2024-02-17 15:14:34.0500000
8C05176B-FED0-45B1-B8BD-28FC87CA1823	2023-04-14 12:13:26.5833333	0533A566-5B9C-46D3-A6E4-04E250B1799B	17585.48	6	1055.13	System Generated	2023-04-14 12:13:26.5833333	"Wingtip Toys (Lowellville, OH)"	Yerraguntla	13	(216) 555-0100	(216) 555-0101	http://www.wingtiptoys.com/Lowellville	Unit 143	1197 Debeljak Avenue	2023-04-14 12:13:26.5833333
E79C0287-3353-4CA0-A6B2-101E69666D25	2022-10-31 11:37:14.4900000	3943FD65-D710-4D3F-BC71-807CEF28F2F7	12656.26	10	1265.63	System Generated	2022-10-31 11:37:14.4900000	Jana Fialova	Chhapra	11	(215) 555-0100	(215) 555-0101	http://www.microsoft.com/JanaFialova/	Unit 20	1261 Lo Road	2022-10-31 11:37:14.4900000
EADE9304-C5C1-43DA-BAF5-690071A93459	2023-03-10 11:55:23.2033333	1788EAEF-7F23-4246-B184-3B81EC25BFDA	11628.72	4	465.15	System Generated	2023-03-10 11:55:23.2033333	"Wingtip Toys (Bell Acres, PA)"	Dumraon	10	(215) 555-0100	(215) 555-0101	http://www.wingtiptoys.com/BellAcres	Suite 8	1761 Nastase Avenue	2023-03-10 11:55:23.2033333
B9B3A77F-F2D3-4D07-B299-2718A4E9DACA	2022-12-12 14:23:17.9500000	95CE48C9-86D6-4758-93F8-A7A9D748E381	19280.97	1	192.81	System Generated	2022-12-12 14:23:17.9500000	"Wingtip Toys (Coker, AL)"	Suratgarh	11	(205) 555-0100	(205) 555-0101	http://www.wingtiptoys.com/Coker	Shop 23	1813 Koppel Crescent	2022-12-12 14:23:17.9500000
295463CA-2F1F-409C-941E-F9740BB7DD95	2023-05-01 13:17:31.5133333	330EB114-6225-4600-A227-9EE3E0B57067	13552.79	4	542.11	System Generated	2023-05-01 13:17:31.5133333	"Tailspin Toys (Boyden Arbor, SC)"	Dharmanagar	8	(803) 555-0100	(803) 555-0101	http://www.tailspintoys.com/BoydenArbor	Shop 151	799 Karnik Boulevard	2023-05-01 13:17:31.5133333
F16801C1-863B-40DF-A757-73CCDEEAF0BC	2022-10-25 09:49:12.8700000	ED906E31-FD94-49E1-9A69-2673B4D93A56	21053.18	3	631.60	System Generated	2022-10-25 09:49:12.8700000	"Tailspin Toys (Ikatan, AK)"	Sangareddy	12	(907) 555-0100	(907) 555-0101	http://www.tailspintoys.com/Ikatan	Unit 300	1467 Chang Lane	2022-10-25 09:49:12.8700000
C8A79597-4258-4739-B3E9-DA65D22132EC	2023-01-17 10:40:18.8900000	D328412C-68AA-499A-AA89-8ACCE4D09296	19237.04	8	1538.96	System Generated	2023-01-17 10:40:18.8900000	Gunnar Lohmus	Dhule	11	(201) 555-0100	(201) 555-0101	http://www.microsoft.com/GunnarLohmus/	Shop 31	31 Bagchi Avenue	2023-01-17 10:40:18.8900000
A369E150-3CFC-4490-AC8E-A52465CCB441	2023-12-30 16:14:49.3433333	2724BAD4-EAC2-4F85-BE5B-4DF530A6C0AF	16977.57	7	1188.43	System Generated	2023-12-30 16:14:49.3433333	"Tailspin Toys (Valdese, NC)"	Shahganj	6	(252) 555-0100	(252) 555-0101	http://www.tailspintoys.com/Valdese	Suite 127	199 Das Street	2023-12-30 16:14:49.3433333
050F644A-D797-4E44-B402-748A8046A411	2022-11-28 17:12:16.6100000	78360BE0-C2FE-4543-A549-333D28F3E275	11106.62	7	777.46	System Generated	2022-11-28 17:12:16.6100000	"Tailspin Toys (Sinclair, WY)"	Barh	12	(307) 555-0100	(307) 555-0101	http://www.tailspintoys.com/Sinclair	Unit 88	391 Cindric Boulevard	2022-11-28 17:12:16.6100000
6AA476E2-F923-4939-BB70-FB38F8694990	2023-01-12 18:32:18.2166667	70BE160D-418F-4B35-A6A9-B7F2E77FF0F5	23979.13	8	1918.33	System Generated	2023-01-12 18:32:18.2166667	"Wingtip Toys (Sayner, WI)"	Tharamangalam	9	(262) 555-0100	(262) 555-0101	http://www.wingtiptoys.com/Sayner	Unit 28	1960 Pak Street	2023-01-12 18:32:18.2166667
7A23B69C-5B91-4E55-B011-80635FE79716	2023-01-23 16:54:19.1266667	8008BE5A-2E39-4FE2-834C-5CBEE5B2C6AA	21455.21	4	858.21	System Generated	2023-01-23 16:54:19.1266667	"Wingtip Toys (Downingtown, PA)"	Lunawada	10	(215) 555-0100	(215) 555-0101	http://www.wingtiptoys.com/Downingtown	Unit 25	1353 Yılmaz Street	2023-01-23 16:54:19.1266667
D9BFEAA3-DE72-4C76-BA8F-10D5E5CC846A	2023-01-02 11:02:18.0400000	6587A8CE-32CB-4E0D-8538-9DF435DBBDCB	18703.94	10	1870.39	System Generated	2023-01-02 11:02:18.0400000	"Tailspin Toys (Sallyards, KS)"	Thanesar	10	(316) 555-0100	(316) 555-0101	http://www.tailspintoys.com/Sallyards	Unit 192	473 Kaulins Road	2023-01-02 11:02:18.0400000
2BF668E7-6E41-4E24-BC31-E6F227984FCE	2023-05-24 22:02:02.0833333	43B220D1-4F2F-4D17-862B-B1A7E0948E50	10076.49	10	1007.65	System Generated	2023-05-24 22:02:02.0833333	"Tailspin Toys (King Cove, AK)"	Mukhed	14	(907) 555-0100	(907) 555-0101	http://www.tailspintoys.com/KingCove	Suite 268	433 Reddy Street	2023-05-24 22:02:02.0833333
BD8BC781-DD1A-44F3-90B5-7F00917B985D	2023-03-01 12:17:21.4866667	A12E6E5D-CAEC-438D-9CFD-8DD8A790A213	22348.77	0	0.00	System Generated	2023-03-01 12:17:21.4866667	"Tailspin Toys (Astor Park, FL)"	Adyar	14	(239) 555-0100	(239) 555-0101	http://www.tailspintoys.com/AstorPark	Unit 37	440 Spousta Street	2023-03-01 12:17:21.4866667
F538D4C5-19B8-4463-9497-3FCE0EA16BA5	2024-03-03 18:42:41.0633333	A3AB5441-512C-422D-A2D2-2C70F7C3CC3D	10847.93	7	759.36	System Generated	2024-03-03 18:42:41.0633333	Linh Dao	Wokha	13	(228) 555-0100	(228) 555-0101	http://www.microsoft.com/LinhDao/	Shop 4	1407 Kommineni Street	2024-03-03 18:42:41.0633333
7CD0AE4C-CCE6-44D6-8B28-388872E2DB3E	2023-02-27 12:42:21.7666667	357D98C3-9716-4220-8350-3261204F1232	19733.06	9	1775.98	System Generated	2023-02-27 12:42:21.7666667	Promita Chattopadhyay	Nadiad	14	(262) 555-0100	(262) 555-0101	http://www.microsoft.com/	Shop 18	688 Julia Crescent	2023-02-27 12:42:21.7666667
D5244097-596D-4D44-813D-635ADAA74EFD	2024-01-12 22:26:02.0733333	F4798CC7-2691-4A3E-AFD4-42CADEBF0290	14471.49	8	1157.72	System Generated	2024-01-12 22:26:02.0733333	"Wingtip Toys (Ware Shoals, SC)"	"Shahabad, Hardoi"	6	(803) 555-0100	(803) 555-0101	http://www.wingtiptoys.com/WareShoals	Suite 47	940 Rosberg Street	2024-01-12 22:26:02.0733333
6E0DD5FD-0695-47A6-B0AA-177378297F37	2023-05-15 18:39:02.9833333	3C104672-F1D4-4165-81E8-1A8B35B05BA7	19451.63	5	972.58	System Generated	2023-05-15 18:39:02.9833333	"Wingtip Toys (Kapa'a, HI)"	Thanjavur	9	(808) 555-0100	(808) 555-0101	http://www.wingtiptoys.com/Kapa'a	Unit 219	207 Negi Lane	2023-05-15 18:39:02.9833333
DE3B1415-78A3-4157-98AF-6A2B8B4AB9DE	2023-04-19 17:56:28.0133333	BCB8701B-D3E0-409B-8D87-26485451D98D	23661.92	6	1419.72	System Generated	2023-04-19 17:56:28.0133333	"Wingtip Toys (Jeromesville, OH)"	Jagtial	6	(216) 555-0100	(216) 555-0101	http://www.wingtiptoys.com/Jeromesville	Suite 42	1876 Bhamidipati Crescent	2023-04-19 17:56:28.0133333
8A52602D-35EF-4AFB-BB18-44F4DD60908D	2024-02-22 16:41:01.3733333	1FCEA5D8-9E0A-4EF5-A0BF-A16A3EE8C038	16323.45	5	816.17	System Generated	2024-02-22 16:41:01.3733333	Jakub Lukes	Santipur	8	(212) 555-0100	(212) 555-0101	http://www.microsoft.com/JakubLukes/	Shop 9	1501 Tuntayakul Crescent	2024-02-22 16:41:01.3733333
E400A0ED-F0C7-4C1C-9B37-59F1B2B3ACA2	2023-01-05 13:32:18.8133333	36F97BAA-676D-4384-9B70-51E8B3B8A96F	15496.58	10	1549.66	System Generated	2023-01-05 13:32:18.8133333	Ondrej Polak	Barmer	9	(203) 555-0100	(203) 555-0101	http://www.microsoft.com/	Shop 21	1242 Duleep Street	2023-01-05 13:32:18.8133333
E6BC4916-5E14-4B9B-B735-2A77C7A8BF4C	2022-10-28 09:15:14.7366667	BFB3234D-2F21-4A26-A010-0DD8B9A80CF3	19652.19	5	982.61	System Generated	2022-10-28 09:15:14.7366667	"Wingtip Toys (Obion, TN)"	Afzalpur	14	(423) 555-0100	(423) 555-0101	http://www.wingtiptoys.com/Obion	Shop 113	1041 Khalsa Crescent	2022-10-28 09:15:14.7366667
671B873E-031C-4F39-A03D-017CAF178B26	2023-01-01 17:36:17.1200000	A3299389-B55C-40BE-AE2A-9339CD38001A	12437.06	2	248.74	System Generated	2023-01-01 17:36:17.1200000	"Tailspin Toys (Kerby, OR)"	Nandgaon	13	(458) 555-0100	(458) 555-0101	http://www.tailspintoys.com/Kerby	Unit 16	339 Dwivedi Lane	2023-01-01 17:36:17.1200000
7AC24766-9336-43B9-A152-D1A376E03372	2023-01-24 10:41:17.5366667	AD9D4D6B-9511-4B47-8B8B-327DF0537BC7	13052.08	5	652.60	System Generated	2023-01-24 10:41:17.5366667	Daakshaayaani Sankaramanchi	Lar	5	(319) 555-0100	(319) 555-0101	http://www.microsoft.com/DaakshaayaaniSankaramanchi/	Unit 12	1529 Gupta Lane	2023-01-24 10:41:17.5366667
93A4901E-42B3-40CA-AFB0-FB176FE98878	2024-01-22 18:24:01.5000000	07F2825A-E6B6-443D-895D-56C52C2E47B0	13015.06	8	1041.20	System Generated	2024-01-22 18:24:01.5000000	"Wingtip Toys (Robertsdale, AL)"	Tirunelveli	7	(205) 555-0100	(205) 555-0101	http://www.wingtiptoys.com/Robertsdale	Shop 276	1856 Poddar Street	2024-01-22 18:24:01.5000000
A407F07B-F6A9-4936-B863-CE0C42ECDAC3	2023-04-13 12:02:25.4433333	DBE283A2-4BD2-4F75-9F9D-590E11D4A4FA	16800.57	2	336.01	System Generated	2023-04-13 12:02:25.4433333	Bahaar Asef zade	Laharpur	6	(225) 555-0100	(225) 555-0101	http://www.microsoft.com/BahaarAsefzade/	Shop 30	1759 Srbova Crescent	2023-04-13 12:02:25.4433333
535B4B15-279D-4669-B6DF-3832BFE2179D	2022-12-16 11:45:17.3666667	4ABD405E-C2F3-4174-A658-8A201B6FE0B5	24102.25	0	0.00	System Generated	2022-12-16 11:45:17.3666667	"Wingtip Toys (Salt Wells, NV)"	Rajura	11	(702) 555-0100	(702) 555-0101	http://www.wingtiptoys.com/SaltWells	Unit 20	1175 Moresby Street	2022-12-16 11:45:17.3666667
9388DC92-F8DC-441E-BAA2-9C915E7747F7	2022-12-09 14:17:19.0433333	9B374F5C-4579-4627-AC83-8871C849C297	18040.57	0	0.00	System Generated	2022-12-09 14:17:19.0433333	"Wingtip Toys (Boalsburg, PA)"	Jammalamadugu	7	(215) 555-0100	(215) 555-0101	http://www.wingtiptoys.com/Boalsburg	Suite 185	122 ozcan Lane	2022-12-09 14:17:19.0433333
106046E6-2D33-4E5A-B4C5-0C57F942926D	2022-10-15 16:54:25.7800000	2D18E52D-CC2B-4E80-905F-4846CC5A7096	12386.10	0	0.00	System Generated	2022-10-15 16:54:25.7800000	Arka Chatterjee	Piriyapatna	6	(303) 555-0100	(303) 555-0101	http://www.microsoft.com/	Unit 13	1644 Archer Lane	2022-10-15 16:54:25.7800000
3E1B79AD-EE18-49A5-9204-34F0FFD59486	2022-11-13 14:39:16.1800000	E72D5FCF-0E39-4D81-ACAF-8647F1A7EB4E	10012.43	11	1101.37	System Generated	2022-11-13 14:39:16.1800000	Tami Shuler	Bankura	11	(907) 555-0100	(907) 555-0101	http://www.microsoft.com/	Suite 2	1653 Marten Boulevard	2022-11-13 14:39:16.1800000
BD609613-E4B6-47B6-A549-351DFF128605	2023-02-03 10:31:19.4866667	ABD1FD3F-B225-4E75-8E97-6C00BC2611E8	24054.81	10	2405.48	System Generated	2023-02-03 10:31:19.4866667	"Wingtip Toys (Dacono, CO)"	Nagar	13	(303) 555-0100	(303) 555-0101	http://www.wingtiptoys.com/Dacono	Shop 54	541 Shergill Street	2023-02-03 10:31:19.4866667
BAE5CB90-6FE4-4476-B453-93A1BD4E177F	2023-04-15 11:37:25.5100000	E0765EB2-6BDD-4847-8FF8-9007336BD38A	12970.50	3	389.12	System Generated	2023-04-15 11:37:25.5100000	"Wingtip Toys (East Mountain, TX)"	Anand	11	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/EastMountain	Unit 249	1636 Monty Road	2023-04-15 11:37:25.5100000
B20A0BA2-EB5D-44E6-B390-1984FB5DCD74	2022-12-17 17:30:17.1200000	7BB3611B-DA80-4281-9C69-A643038143A3	10926.26	11	1201.89	System Generated	2022-12-17 17:30:17.1200000	Bahaar Asef zade	Puttur	11	(225) 555-0100	(225) 555-0101	http://www.microsoft.com/BahaarAsefzade/	Shop 30	1759 Srbova Crescent	2022-12-17 17:30:17.1200000
306B1B54-51C7-42CF-8210-E0DF51F55B88	2022-10-15 16:32:25.7733333	8D2E4B2E-7E92-4E0D-B34C-464CD5889112	10197.61	0	0.00	System Generated	2022-10-15 16:32:25.7733333	"Wingtip Toys (Dacono, CO)"	Nadbai	11	(303) 555-0100	(303) 555-0101	http://www.wingtiptoys.com/Dacono	Shop 54	541 Shergill Street	2022-10-15 16:32:25.7733333
F26DB0DA-D8B3-488B-9B8C-2CC5FD50007A	2023-01-25 13:56:18.5666667	C4967109-81BB-48EA-BC16-55D112567530	18574.34	8	1485.95	System Generated	2023-01-25 13:56:18.5666667	"Wingtip Toys (Corcovado, PR)"	Sillod	12	(787) 555-0100	(787) 555-0101	http://www.wingtiptoys.com/Corcovado	Suite 191	1924 Spousta Lane	2023-01-25 13:56:18.5666667
BAA38D18-BD38-45A0-B8E1-6A2439710610	2022-12-18 16:38:18.0100000	DA1D4E0F-C747-4F87-86DE-6023350F0BDE	12792.38	6	767.54	System Generated	2022-12-18 16:38:18.0100000	Rajeev Sandhu	Mandi	10	(458) 555-0100	(458) 555-0101	http://www.microsoft.com/	Shop 9	1768 Suniti Road	2022-12-18 16:38:18.0100000
EEE8FC4B-43E8-4778-83BF-14BFECEDCEC2	2023-02-18 09:30:19.7000000	21DD225A-2233-46FD-A8B8-29E3BC5E8E27	23450.35	11	2579.54	System Generated	2023-02-18 09:30:19.7000000	"Tailspin Toys (Sekiu, WA)"	Amritsar	12	(206) 555-0100	(206) 555-0101	http://www.tailspintoys.com/Sekiu	Suite 54	1302 Jaunzems Lane	2023-02-18 09:30:19.7000000
A494DA2B-C9D3-4AB0-BDE1-AC98B637DBFB	2022-12-02 10:14:18.2800000	A5574A58-BEE8-41FA-A46B-A2D7BFF76357	18075.76	11	1988.33	System Generated	2022-12-02 10:14:18.2800000	"Tailspin Toys (Railroad, PA)"	Kolar	12	(215) 555-0100	(215) 555-0101	http://www.tailspintoys.com/Railroad	Suite 158	1032 Duperre Street	2022-12-02 10:14:18.2800000
4C972BD1-766B-44C2-9B1F-A474A0ED1CD8	2024-02-27 20:26:01.3733333	8D0EC348-AB84-48E6-B258-ABE6D49F6107	11419.00	7	799.33	System Generated	2024-02-27 20:26:01.3733333	Maryann Huddleston	Peringathur	8	(304) 555-0100	(304) 555-0101	http://www.microsoft.com/MaryannHuddleston/	Unit 9	1722 Dixit Road	2024-02-27 20:26:01.3733333
7BC893A6-0C0B-46DE-B007-86EB00078FA1	2023-03-14 17:14:22.3900000	5A923E87-68F8-4A4A-A23A-79085F8C2DA4	17773.20	8	1421.86	System Generated	2023-03-14 17:14:22.3900000	"Tailspin Toys (Lytle Creek, CA)"	Saharanpur	8	(209) 555-0100	(209) 555-0101	http://www.tailspintoys.com/LytleCreek	Unit 134	1204 Grgic Lane	2023-03-14 17:14:22.3900000
2A5F1397-8163-488A-A991-09F27E307FE8	2022-11-15 10:31:16.2066667	06E0F908-A205-4A8A-BBF1-1A5EA2FE863D	11678.93	5	583.95	System Generated	2022-11-15 10:31:16.2066667	"Wingtip Toys (Chaseley, ND)"	BhabUrban Agglomeration	5	(701) 555-0100	(701) 555-0101	http://www.wingtiptoys.com/Chaseley	Suite 211	1666 Semjonov Lane	2022-11-15 10:31:16.2066667
0E71555C-4748-4A58-9537-291CEEBE015F	2022-10-27 17:33:16.0100000	DC400622-28D8-40D0-9510-55FAA60460B6	17968.50	4	718.74	System Generated	2022-10-27 17:33:16.0100000	"Tailspin Toys (Frankewing, TN)"	Shahbad	5	(423) 555-0100	(423) 555-0101	http://www.tailspintoys.com/Frankewing	Shop 27	904 Kellnerova Street	2022-10-27 17:33:16.0100000
F435D611-095A-4742-AEF0-76917F706E9F	2022-12-04 16:48:17.8366667	E87C7631-F70D-466E-9ED3-0DFD64D06CDD	16499.76	7	1154.98	System Generated	2022-12-04 16:48:17.8366667	Bijoya Thakur	Naugachhia	11	(225) 555-0100	(225) 555-0101	http://www.microsoft.com/BijoyaThakur/	Unit 17	1509 Dzene Avenue	2022-12-04 16:48:17.8366667
0415F294-71D0-48AD-9A2C-97C98AB2E99F	2023-04-27 11:53:30.2166667	6D1E5776-DFCC-4635-8139-6DC2116FA384	12601.38	3	378.04	System Generated	2023-04-27 11:53:30.2166667	Manjunatha Karnik	Madhugiri	11	(405) 555-0100	(405) 555-0101	http://www.microsoft.com/	Suite 8	1768 Kwanjai Crescent	2023-04-27 11:53:30.2166667
B508D5FF-C4CF-4B5A-8288-D88F2324B228	2023-11-27 16:18:32.1800000	5CF1A2EE-AD95-455B-B9C5-05C3B1BCAE5E	20825.67	3	624.77	System Generated	2023-11-27 16:18:32.1800000	"Wingtip Toys (Stoneboro, PA)"	Rajapalayam	10	(215) 555-0100	(215) 555-0101	http://www.wingtiptoys.com/Stoneboro	Suite 105	393 Williams Avenue	2023-11-27 16:18:32.1800000
DF84FCB4-EFBF-4412-B25D-525E56E8BDD3	2023-05-22 20:28:02.8500000	2320FA0B-DE9B-4FEE-9F82-AC575658EBEA	11404.11	11	1254.45	System Generated	2023-05-22 20:28:02.8500000	"Wingtip Toys (Elverson, PA)"	Vatakara	8	(215) 555-0100	(215) 555-0101	http://www.wingtiptoys.com/Elverson	Unit 288	732 Nakhtare Boulevard	2023-05-22 20:28:02.8500000
D6DD8442-C1B3-4D4F-B943-9FC1BAFAB7D7	2023-04-20 15:37:28.2833333	E8FBF30B-108C-40E4-8F95-718B82B19A95	24918.62	9	2242.68	System Generated	2023-04-20 15:37:28.2833333	"Wingtip Toys (Naches, WA)"	Vedaranyam	10	(206) 555-0100	(206) 555-0101	http://www.wingtiptoys.com/Naches	Unit 42	323 Buecek Crescent	2023-04-20 15:37:28.2833333
E56435E2-3042-4D6F-9D33-B3D7478DC202	2023-03-11 12:46:21.9833333	30AA90A1-EE96-47CF-BF11-291154E451AB	10714.91	6	642.89	System Generated	2023-03-11 12:46:21.9833333	"Wingtip Toys (Shay, PA)"	Panna	13	(215) 555-0100	(215) 555-0101	http://www.wingtiptoys.com/Shay	Suite 140	1587 Olofsson Boulevard	2023-03-11 12:46:21.9833333
82FA51D5-BFA1-403E-9150-E8DBE19DB502	2022-12-04 11:17:17.9500000	878090DC-1387-4A3E-81EA-4523C370C1FB	19130.90	5	956.55	System Generated	2022-12-04 11:17:17.9500000	Kwanjai Saowaluk	Mhaswad	10	(787) 555-0100	(787) 555-0101	http://www.microsoft.com/KwanjaiSaowaluk/	Shop 24	643 Logan Lane	2022-12-04 11:17:17.9500000
8A6D7FD5-0863-44C4-BA55-65DB00C2D8AF	2023-11-07 19:44:01.1733333	B73B9992-2518-4CA7-92F4-76BA86BE954A	10050.45	9	904.54	System Generated	2023-11-07 19:44:01.1733333	"Wingtip Toys (Goodings Grove, IL)"	Lakshmeshwar	11	(217) 555-0100	(217) 555-0101	http://www.wingtiptoys.com/GoodingsGrove	Shop 156	1428 Mercier Avenue	2023-11-07 19:44:01.1733333
4871A453-1499-40D6-9264-2CF659737627	2022-12-23 18:36:17.1300000	82DC43FF-1E79-4034-B536-78E95A7EA6EB	23910.65	6	1434.64	System Generated	2022-12-23 18:36:17.1300000	Hanita Nookala	Neem-Ka-Thana	14	(225) 555-0100	(225) 555-0101	http://www.microsoft.com/	Shop 27	835 Kamala Lane	2022-12-23 18:36:17.1300000
A32F7025-E1E2-45FE-B516-7A6AF217AD0D	2023-11-01 17:11:01.1833333	4D8580EA-CA4F-4AF1-817E-5DF761980AAE	14762.36	6	885.74	System Generated	2023-11-01 17:11:01.1833333	Amrita Ganguly	Thammampatti	9	(787) 555-0100	(787) 555-0101	http://www.microsoft.com/	Suite 5	1064 Eugen Lane	2023-11-01 17:11:01.1833333
2F0BD12E-4F77-4707-BCED-E23C0D2D9105	2023-05-01 14:38:31.3966667	E347ECA4-AA9E-4888-8CDA-70C30BC5FB37	18660.38	6	1119.62	System Generated	2023-05-01 14:38:31.3966667	Dinh Mai	Sirhind Fatehgarh Sahib	8	(210) 555-0100	(210) 555-0101	http://www.microsoft.com/	Suite 22	1787 Hele Avenue	2023-05-01 14:38:31.3966667
01C11247-AB72-490B-B72C-595708B54D7A	2023-01-09 13:15:17.8500000	77F54B02-18ED-4C33-B5B8-B72F483C14B2	20950.40	11	2304.54	System Generated	2023-01-09 13:15:17.8500000	Joel Carrillo	Jagtial	10	(405) 555-0100	(405) 555-0101	http://www.microsoft.com/JoelCarrillo/	Unit 18	227 Paruchuri Boulevard	2023-01-09 13:15:17.8500000
D98DA079-4997-40D0-9A01-E6484008B61B	2023-12-22 18:25:02.2666667	75C3058E-4084-40F4-9027-9BD86EF8277B	20671.54	2	413.43	System Generated	2023-12-22 18:25:02.2666667	Nguyen Banh	Shahade	13	(239) 555-0100	(239) 555-0101	http://www.microsoft.com/	Unit 7	1885 William Boulevard	2023-12-22 18:25:02.2666667
056C01F6-1D60-4CF7-B2DF-14464B121D94	2022-11-18 13:59:16.8766667	F84D0223-9773-46AF-BFFC-94B10751B635	12932.71	0	0.00	System Generated	2022-11-18 13:59:16.8766667	Emma Salpa	Kasaragod	9	(205) 555-0100	(205) 555-0101	http://www.microsoft.com/	Suite 4	105 Jitka Street	2022-11-18 13:59:16.8766667
8A2FD917-C3DC-454F-90AD-35971EFB4305	2023-04-20 15:07:28.1566667	701FFB27-CB8F-4B5C-B69F-68A31AD90C0A	18376.27	11	2021.39	System Generated	2023-04-20 15:07:28.1566667	"Wingtip Toys (Bergen Park, CO)"	Tarana	13	(303) 555-0100	(303) 555-0101	http://www.wingtiptoys.com/BergenPark	Unit 234	1737 Cheema Avenue	2023-04-20 15:07:28.1566667
337D9356-BB0C-4560-A367-A5EBD64EB1E3	2022-12-24 15:27:17.4566667	A099A50B-CFC1-4470-8D0F-AFBB567E0237	12589.72	0	0.00	System Generated	2022-12-24 15:27:17.4566667	"Wingtip Toys (Isabela, PR)"	Sanawad	6	(787) 555-0100	(787) 555-0101	http://www.wingtiptoys.com/Isabela	Shop 110	1211 Mazumdar Avenue	2022-12-24 15:27:17.4566667
