ShipmentNo	Ord	ShipmentDate	Amount	ExpectedDeliveryDays	CreatedBy	VehicleNo	EnteredOn	Name	Pnumber	Line1	Line2
D6E942C3-3FFE-48FD-8FD5-E4B5784301FB	E82965CE-B289-470F-8A08-2EEF0DE228FE	2023-11-30 15:38:01.0133333	22260.05	5	System Generated	CAB-0099	2023-11-30 15:38:01.0133333	"Wingtip Toys (Bell Acres, PA)"	(215) 555-0100	Suite 8	1761 Nastase Avenue
D8503FA8-3BB6-43C5-8B67-95D68F54A25D	40D69660-F082-4243-8F63-7AD67F42BBB9	2023-11-30 19:34:01.0200000	19385.26	7	System Generated	EEC-0044	2023-11-30 19:34:01.0200000	Isidora Urias	(239) 555-0100	Suite 16	900 Cu Avenue
000F5510-9514-427D-99A6-62FC9010BC69	E30DFDF7-6A2F-4DD6-AB91-7B29DFE5BDA0	2023-11-30 19:24:01.0233333	23102.08	5	System Generated	EDC-0093	2023-11-30 19:24:01.0233333	"Wingtip Toys (Bergen Park, CO)"	(303) 555-0100	Unit 234	1737 Cheema Avenue
BE57A4C9-A20A-4044-8F07-632DAAF897EF	A1F6F2BF-0C5A-4971-814E-5574BF73A5C8	2023-12-14 16:11:01.6966667	24623.05	6	System Generated	AEE-0087	2023-12-14 16:11:01.6966667	"Tailspin Toys (Peeples Valley, AZ)"	(480) 555-0100	Unit 217	1970 Khandke Road
CB031DB4-7493-4580-A63D-C44CB517235D	35232459-15DF-49D6-96FB-5D8E82769796	2023-12-14 20:32:01.7000000	20169.25	6	System Generated	ADE-0090	2023-12-14 20:32:01.7000000	"Wingtip Toys (Truscott, TX)"	(210) 555-0100	Suite 14	1572 Mudaliyar Lane
F2EEDBD4-B9E2-4A63-AB2D-6CA3983ECF06	52939FE9-12F2-4EBB-AEE7-5F781B9AE48E	2023-12-14 21:35:01.7000000	19045.74	3	System Generated	BDE-0071	2023-12-14 21:35:01.7000000	"Wingtip Toys (West Hempstead, NY)"	(212) 555-0100	Unit 2	1605 Leigh Road
6555B5C6-750A-4A5E-A1B0-2990EBA97DC2	C700A462-47E3-49AD-9C0A-0DA08C40BF01	2023-12-05 17:25:01.4000000	24447.15	3	System Generated	CAE-0012	2023-12-05 17:25:01.4000000	Giovanna Loggia	(239) 555-0100	Suite 26	42 Gaurav Boulevard
14724206-9C30-4016-B720-109FCB181457	B2BB1EC9-3CEC-4E84-B5B6-457EC9A03D57	2023-12-05 17:15:01.4066667	17761.85	4	System Generated	ECE-0051	2023-12-05 17:15:01.4066667	Kwanjai Saowaluk	(787) 555-0100	Shop 24	643 Logan Lane
E7C30C38-106A-4857-A836-39803099AAA0	646B76BA-56A5-4DA4-AC1C-4B00A8891CFF	2023-12-05 17:49:01.4100000	23047.95	4	System Generated	EED-0071	2023-12-05 17:49:01.4100000	"Wingtip Toys (Verdery, SC)"	(803) 555-0100	Shop 144	1774 Ch√°vez Road
3F027A58-732D-48C6-B215-058B3E2BC2BD	FCD3772A-4A33-4E5D-B2BD-4CA3B33970AE	2023-12-05 19:37:01.4100000	21949.01	4	System Generated	CAC-0057	2023-12-05 19:37:01.4100000	Lassi Santala	(209) 555-0100	Shop 31	127 Teresa Boulevard
C8727447-3354-44DB-ABAE-C6E75D5DD27F	B8580687-EA88-4C85-B77A-7070AF0CE2B1	2023-12-05 17:24:01.4166667	20867.16	5	System Generated	ADB-0070	2023-12-05 17:24:01.4166667	Victoria Lacusta	(212) 555-0100	Suite 12	415 Omidzadeh Road
1749D224-BF96-4C89-9A28-5522055696A7	C37307DD-0491-4690-9683-76CE2FE6A115	2023-12-05 17:28:01.4166667	10900.91	4	System Generated	CEA-0071	2023-12-05 17:28:01.4166667	Knut Svensson	(201) 555-0100	Unit 30	305 Lepp Street
089A4F1A-1547-4767-863C-70CD90DBCB34	A0ABA794-00DA-4DD6-B0F9-7CA0A4FB7BAD	2023-12-05 21:03:01.4200000	16419.55	5	System Generated	BCB-0007	2023-12-05 21:03:01.4200000	"Tailspin Toys (Wallagrass, ME)"	(207) 555-0100	Unit 206	1898 Kasesalu Boulevard
023C4F0D-E599-4217-B0EA-4B25016DE8CB	6D2CC006-39F6-4EC8-8A27-7F2EF4D6B9B3	2023-12-05 20:48:01.4233333	16207.41	6	System Generated	DCB-0078	2023-12-05 20:48:01.4233333	"Tailspin Toys (Fairfield Glade, TN)"	(423) 555-0100	Shop 233	1695 Hudecova Avenue
0F57EF83-2E76-4790-ABD3-1BF1578E3A19	733BACE8-ED1B-41C6-BC85-85E6DFFAEEB7	2023-12-05 15:25:01.4266667	12581.49	7	System Generated	CEE-0055	2023-12-05 15:25:01.4266667	"Tailspin Toys (Bow Mar, CO)"	(303) 555-0100	Shop 282	752 Shaker Doust Boulevard
BD099AFE-6697-4839-8F45-03161D3157D4	C87D74CD-7FA0-4A28-9645-85E77FCAABB7	2023-12-05 19:36:01.4300000	13922.53	4	System Generated	BEA-0045	2023-12-05 19:36:01.4300000	"Wingtip Toys (Morita, TX)"	(210) 555-0100	Suite 54	598 Ilic Road
BE2246FD-377C-43BF-AB9E-05855F9B605B	87C595E9-8B76-4E5A-833A-918335518450	2023-12-05 16:49:01.4333333	15419.05	6	System Generated	EEC-0042	2023-12-05 16:49:01.4333333	"Tailspin Toys (Manahawkin, NJ)"	(201) 555-0100	Suite 203	726 Roy Boulevard
DF3D4D29-3845-4A26-BB71-2F207D8271A2	A00F034B-D057-43E2-8F36-A3941A127B8D	2023-12-05 13:37:01.4400000	22525.84	3	System Generated	ADE-0028	2023-12-05 13:37:01.4400000	Taneli Riutta	(276) 555-0100	Unit 21	22 Thakur Boulevard
6CB84601-215B-4976-8632-E9EA3FC35E66	48EA66BF-7B68-43BB-9E95-A808869A8D64	2023-12-05 18:24:01.4466667	12947.67	3	System Generated	BAA-0036	2023-12-05 18:24:01.4466667	"Wingtip Toys (Baldwin City, KS)"	(316) 555-0100	Unit 30	295 Rosberg Avenue
5CB08045-A9BA-4D37-8088-7501F9B7A6A6	EC366AEA-5667-48D6-AD49-C1C82AE6E513	2023-12-05 21:56:01.4533333	16068.88	5	System Generated	ADA-0010	2023-12-05 21:56:01.4533333	"Tailspin Toys (King Cove, AK)"	(907) 555-0100	Suite 268	433 Reddy Street
3256DF61-12D7-4450-BD24-67CA23ED9973	5F5A61A4-7E26-4E8E-808F-0D7D40CD2F89	2023-12-07 20:09:01.4033333	21858.40	4	System Generated	DBD-0061	2023-12-07 20:09:01.4033333	"Wingtip Toys (Goodings Grove, IL)"	(217) 555-0100	Shop 156	1428 Mercier Avenue
B318E36C-CEF8-4C04-9F64-211928DB4D22	08F0DE58-8B9F-46EE-86E7-64E3B7B282E9	2023-12-14 13:17:01.7066667	24158.78	6	System Generated	CBA-0062	2023-12-14 13:17:01.7066667	Cong Hoa	(212) 555-0100	Unit 21	580 Poddar Lane
5CD920F4-FFD2-4859-BDD1-B6A94D2ED03F	5E38C6E7-8B73-4CF6-886D-6DA26F8F461E	2023-12-14 22:54:01.7100000	18297.73	6	System Generated	AED-0065	2023-12-14 22:54:01.7100000	Bishwa Chatterjee	(239) 555-0100	Unit 17	1466 Deilami Road
2642461D-E088-4265-ABCE-C8BC5B3FF845	6D64405F-36EC-4360-B3DB-70C716958E01	2023-12-14 19:45:01.7100000	10371.08	4	System Generated	EEE-0056	2023-12-14 19:45:01.7100000	"Tailspin Toys (Upper Preston, WA)"	(206) 555-0100	Suite 105	980 Preda Crescent
C3FA2E2D-BEF0-492B-9BFD-19FB19AB76D6	3FEEC31F-2345-45C4-A92B-7B865D9F8D5C	2023-12-14 19:07:01.7133333	22464.56	3	System Generated	BED-0088	2023-12-14 19:07:01.7133333	"Tailspin Toys (Teutopolis, IL)"	(217) 555-0100	Unit 103	1171 Lukstina Road
76FCB4AC-0672-4EFB-9827-5C4B1EC650E6	A9815764-61DC-4A29-AE94-7C8CE1827504	2023-12-14 17:10:01.7166667	24748.15	7	System Generated	CBD-0076	2023-12-14 17:10:01.7166667	Damodara Trivedi	(210) 555-0100	Shop 23	682 Shantanu Boulevard
5F25FEB4-304E-4CFD-A871-B73A6CD2E72C	605C3731-B466-4F39-81AA-9201DED39DDD	2023-12-14 14:19:01.7200000	10880.24	6	System Generated	EBA-0024	2023-12-14 14:19:01.7200000	"Tailspin Toys (Kerby, OR)"	(458) 555-0100	Unit 16	339 Dwivedi Lane
108272E8-2726-447F-97C7-5620BB347E00	DC72D512-28B6-48B5-B066-BA5A745F0075	2023-12-14 13:46:01.7233333	22783.24	6	System Generated	ABA-0045	2023-12-14 13:46:01.7233333	"Tailspin Toys (Naples Park, FL)"	(239) 555-0100	Shop 172	1724 Chatterjee Avenue
EDCCDB59-1F19-464F-9AF0-CD98A94C2F8C	CAEC7A69-57D1-484D-A84D-BAB6BE1FC357	2023-12-14 21:23:01.7266667	10482.64	3	System Generated	EAB-0080	2023-12-14 21:23:01.7266667	"Wingtip Toys (Lake Ronkonkoma, NY)"	(212) 555-0100	Suite 131	576 Sedlar Road
6B8D22FF-C5B9-4E3B-9E86-0C9551DD52E6	A88C073C-4892-4F43-94CC-CAD42B504C36	2023-12-14 21:33:01.7300000	15676.35	3	System Generated	DAB-0065	2023-12-14 21:33:01.7300000	Kumar Kamei	(304) 555-0100	Suite 25	1742 Valbe Avenue
A4BC8051-3E5F-4662-841A-492E13042AC0	12D58BEB-5080-452C-A8DA-D4D1DF30F0B2	2023-12-14 19:01:01.7333333	21290.01	3	System Generated	CAE-0098	2023-12-14 19:01:01.7333333	Serdar ozCelik	(210) 555-0100	Unit 2	473 Mani Avenue
A6E8A92B-36E3-459A-BEBC-2F659076B8B2	C6DA8DB5-C373-48E8-882D-E75262AD41C4	2023-12-14 22:36:01.7366667	20991.37	5	System Generated	BBA-0060	2023-12-14 22:36:01.7366667	"Wingtip Toys (Coker, AL)"	(205) 555-0100	Shop 23	1813 Koppel Crescent
75F34303-DFD8-4458-90A6-65623ED1121B	2D6FB392-573F-4D6E-B46E-EBC1550069A8	2023-12-14 22:30:01.7400000	14820.21	7	System Generated	BDE-0081	2023-12-14 22:30:01.7400000	Kertu Sokk	(212) 555-0100	Shop 11	965 Horackova Lane
5B38AED3-806F-4078-B07C-97BAFD3513B9	33D00169-9C21-4CF3-8337-2764436E3AFF	2023-12-15 16:23:01.6500000	17684.30	4	System Generated	CBC-0078	2023-12-15 16:23:01.6500000	Biju Deb	(218) 555-0100	Suite 20	1104 Podnieks Road
E8F7B17D-FB85-4816-B324-EFE8F3EBE571	D8C9782E-A861-4268-B4DB-3E0F98E8F63C	2023-12-15 15:39:01.6600000	17907.20	3	System Generated	CBE-0076	2023-12-15 15:39:01.6600000	Erik Malk	(406) 555-0100	Suite 18	923 Gilbert Avenue
4503228F-CDD3-4CFA-96D3-D65828960F73	345C121F-55D9-4F5E-BD7E-5587F46FCF8C	2023-12-15 16:05:01.6700000	19899.12	5	System Generated	CCA-0079	2023-12-15 16:05:01.6700000	Liia Orav	(252) 555-0100	Unit 16	1077 Gunes Boulevard
813478CF-42B7-4EC5-8287-6404CD0662A1	F426E9B4-545B-48FC-8A04-6E8469798B2B	2023-12-15 16:15:01.6766667	18510.58	5	System Generated	EAE-0026	2023-12-15 16:15:01.6766667	Libuse Kuchtova	(210) 555-0100	Unit 31	364 Thai Lane
1EFCF962-2907-4EF4-8261-972B5BCD4AAA	D18901AA-1E5D-481B-A749-7B34C4AB7355	2023-12-15 15:02:01.6866667	18999.28	4	System Generated	ECD-0045	2023-12-15 15:02:01.6866667	Shyam Poddar	(218) 555-0100	Unit 19	130 Gallo Avenue
EE56D103-74C0-4E5D-B34D-4E7DCA562CDB	BEC20A14-1819-462A-AF0A-7EE9F9A25D24	2023-12-15 13:47:01.6933333	10814.30	5	System Generated	DDD-0027	2023-12-15 13:47:01.6933333	"Wingtip Toys (Waycross, GA)"	(229) 555-0100	Suite 98	1275 Haldar Street
2AA0BEFB-1BC1-4BFE-BA7F-97B80A99C460	F8E96E97-1396-4B1A-8C30-83921FD6B839	2023-12-15 14:01:01.7000000	18678.15	7	System Generated	BBB-0020	2023-12-15 14:01:01.7000000	Irma Auzina	(205) 555-0100	Unit 12	699 Priya Boulevard
E626140D-58E5-4E44-B401-C1F4766B86A6	A04DD9A6-E58E-4F40-B3FE-87A7895ED4DB	2023-12-15 22:06:01.7033333	12057.76	5	System Generated	CDA-0020	2023-12-15 22:06:01.7033333	Olafs Rozitis	(316) 555-0100	Unit 2	1114 Nakhtare Crescent
4B8E048C-8036-4E00-B32E-D04C64E65423	75C3058E-4084-40F4-9027-9BD86EF8277B	2023-12-15 13:32:01.7100000	11988.58	4	System Generated	BEA-0069	2023-12-15 13:32:01.7100000	Biju Deb	(218) 555-0100	Suite 20	1104 Podnieks Road
2E51E7DD-430D-4F0D-B287-D2FB68D18FF4	2A697384-29BC-47F4-991B-A2FD37A5161A	2023-12-15 20:39:01.7133333	21332.37	5	System Generated	EBE-0052	2023-12-15 20:39:01.7133333	Raghu Sandhu	(240) 555-0100	Suite 22	459 Popov Lane
5860AE37-6745-40AD-BE5E-C236930DB2F5	46947944-3F07-47EC-8DA0-AF33548B252D	2023-12-15 16:23:01.7200000	13650.25	7	System Generated	ACB-0074	2023-12-15 16:23:01.7200000	"Wingtip Toys (Omer, MI)"	(231) 555-0100	Shop 261	1855 Mitra Avenue
2D698D53-5462-4FDF-9C59-34658A3BAB38	C4A4C5A1-73F1-45C8-AC69-CB039944D0E9	2023-12-15 15:40:01.7233333	23230.45	3	System Generated	AEB-0028	2023-12-15 15:40:01.7233333	Satish Mittal	(215) 555-0100	Shop 13	972 Vassiljev Street
016F963F-7E76-46C9-8684-396E352DB347	C50D0F0D-5ACA-497C-A763-DA143E7A45E9	2023-12-15 17:51:01.7300000	20084.55	4	System Generated	DAE-0059	2023-12-15 17:51:01.7300000	Arundhati Majumdar	(605) 555-0100	Suite 7	1718 Leticia Street
86CD25B5-D5A5-469F-91A7-D86FF06547BB	8EDFB631-2E9E-4E10-8913-DE3DC8D96DDC	2023-12-15 20:31:01.7333333	19072.17	5	System Generated	BBA-0020	2023-12-15 20:31:01.7333333	Anna Mazzanti	(314) 555-0100	Shop 31	1552 Johansson Lane
1558C1CC-C6B1-432D-87CF-E7F92AE1B636	8510D99D-A92F-43C0-B9C5-147501FB89A5	2023-12-18 19:07:01.5166667	15249.81	4	System Generated	DDE-0091	2023-12-18 19:07:01.5166667	"Tailspin Toys (Lavon, TX)"	(210) 555-0100	Suite 258	771 Kidambi Road
80E343A2-8CE5-4C01-B5D7-FF16D409D411	8724727E-2201-40F8-9A5D-1C047B084BBE	2023-12-18 21:12:01.5200000	17768.13	3	System Generated	DDD-0031	2023-12-18 21:12:01.5200000	Ramesh Das	(262) 555-0100	Shop 11	737 Bao Boulevard
6C8ABC66-3BFF-4E95-91B8-D4058F6A7E7A	61D2AD31-C963-4458-B15D-3C6D31BE5EE9	2023-12-18 14:44:01.5200000	17367.03	7	System Generated	DDE-0028	2023-12-18 14:44:01.5200000	"Wingtip Toys (Molalla, OR)"	(458) 555-0100	Suite 207	550 Alexandrova Lane
D592A7E7-893D-47F8-BD5E-9B581F5E43EF	BB29FDAC-A76E-4130-9594-60B10BA39A92	2023-12-18 21:03:01.5233333	14024.62	3	System Generated	DEE-0064	2023-12-18 21:03:01.5233333	Tuulikki Linna	(217) 555-0100	Suite 20	25 Darakhshan Road
C7023BDA-599D-48DF-BE9D-125C165C626F	183EC099-EDD5-4EB8-AD73-7F368F352209	2023-12-18 13:10:01.5266667	17364.99	3	System Generated	EBC-0088	2023-12-18 13:10:01.5266667	"Wingtip Toys (Marion Junction, AL)"	(205) 555-0100	Shop 88	1444 Leigh Crescent
71B04F36-C146-4EBE-9998-802F4BD05B87	6A7E9851-11C4-4F83-8909-8623ED583586	2023-12-18 15:10:01.5300000	15379.75	7	System Generated	ADC-0046	2023-12-18 15:10:01.5300000	Bijoya Thakur	(225) 555-0100	Unit 17	1509 Dzene Avenue
9EFF93FF-E729-48ED-97C3-C882DCA8EA01	FAF3D30E-E932-4B05-892D-A44D34315610	2023-12-18 15:06:01.5300000	15557.64	4	System Generated	BDB-0029	2023-12-18 15:06:01.5300000	Promita Chattopadhyay	(262) 555-0100	Shop 18	688 Julia Crescent
2A0EE115-1A73-4D5E-9A84-931BC33870E4	8EDD1B53-5187-46FF-9AD8-DA13431C8C80	2023-12-18 16:16:01.5333333	10352.02	7	System Generated	ACC-0028	2023-12-18 16:16:01.5333333	Hanita Nookala	(225) 555-0100	Shop 27	835 Kamala Lane
1FE05625-B0D2-46A4-8F26-3F51024E8155	32715D53-C82B-4274-A9BF-E0EE974C7082	2023-12-18 14:32:01.5366667	14849.31	6	System Generated	BAE-0021	2023-12-18 14:32:01.5366667	Daniela Lo Duca	(215) 555-0100	Unit 29	654 Hanita Boulevard
D698A3E2-EC00-4CC7-9378-D3802C0403E5	2EC92F0D-87F4-43A2-802C-ECDCB8BDF3B5	2023-12-18 13:53:01.5400000	18751.23	4	System Generated	ACD-0052	2023-12-18 13:53:01.5400000	"Tailspin Toys (Lake Stevens, WA)"	(206) 555-0100	Shop 238	1584 Hadrabova Street
0AAE476A-6710-4C69-B3EF-61733500E138	44E4EB17-EAA4-4C56-9680-F4576DE9C45E	2023-12-18 17:57:01.5433333	13123.09	7	System Generated	ADD-0093	2023-12-18 17:57:01.5433333	"Wingtip Toys (Shay, PA)"	(215) 555-0100	Suite 140	1587 Olofsson Boulevard
2E014C7C-0C42-405C-9363-DE220A9B5012	9503A712-EDF1-4CEB-9476-F4D8C77234C8	2023-12-18 14:56:01.5433333	19974.12	3	System Generated	AEE-0028	2023-12-18 14:56:01.5433333	"Tailspin Toys (Ekron, KY)"	(270) 555-0100	Shop 2	155 Goransson Lane
702833DE-70B8-4683-B008-76F98DE38635	4BC8396E-31C2-49EF-A568-F6AA3B74B42D	2023-12-18 19:24:01.5500000	20471.69	4	System Generated	ABB-0014	2023-12-18 19:24:01.5500000	"Tailspin Toys (Seagraves, TX)"	(210) 555-0100	Suite 228	1216 Nilsson Crescent
FE08D733-2A6E-417E-918A-C59E3AE939E7	A2ED540B-B8C6-462C-9093-563603657411	2023-12-19 17:19:00.6966667	20609.60	7	System Generated	BCA-0009	2023-12-19 17:19:00.6966667	Maryann Huddleston	(304) 555-0100	Unit 9	1722 Dixit Road
27F0B7FC-0AA4-44C3-8AA1-5A246E7602BC	70F2D519-31B5-4795-8A12-BAAB5CF15FB5	2023-12-19 15:52:00.7033333	22134.38	7	System Generated	EED-0027	2023-12-19 15:52:00.7033333	Vladimir Henzl	(907) 555-0100	Shop 15	250 Torres Road
614AAC2C-142F-4C41-ABB3-255AA7039C6D	A6BE29EC-99AC-45EE-B544-E13172AF5B70	2023-12-19 17:23:00.7100000	20654.50	5	System Generated	DAB-0084	2023-12-19 17:23:00.7100000	"Wingtip Toys (Mendoza, TX)"	(210) 555-0100	Unit 42	1448 Brasseur Boulevard
AE60CABB-2030-437A-8100-4CC4E9FA9AFE	AE78C217-3709-464B-8579-F7124C281524	2023-12-19 21:19:00.7166667	17432.77	6	System Generated	BDD-0008	2023-12-19 21:19:00.7166667	"Wingtip Toys (Cos Cob, CT)"	(203) 555-0100	Suite 283	1014 Wattanasin Avenue
C50D0BC5-7F63-44C7-87EF-77005DEB8EDF	2AFECDAD-64C9-4280-91B3-F778516183AA	2023-12-19 13:27:00.7200000	14916.74	7	System Generated	EEA-0048	2023-12-19 13:27:00.7200000	"Wingtip Toys (Truscott, TX)"	(210) 555-0100	Suite 14	1572 Mudaliyar Lane
F2C251A0-6E74-4B3F-A04C-CAC2B9570412	181797CA-26A7-49D1-B4AD-F7A2D22F8CA8	2023-12-19 14:43:00.7266667	11700.40	5	System Generated	CCE-0093	2023-12-19 14:43:00.7266667	"Tailspin Toys (Royal City, WA)"	(206) 555-0100	Shop 20	1098 Tatarescu Lane
CF910A17-565F-44B7-B8B3-A9E975E1B7FC	0C18E6F1-88C6-4005-8FD3-F801A9355A60	2023-12-19 21:54:00.7300000	13717.10	4	System Generated	AEE-0052	2023-12-19 21:54:00.7300000	"Tailspin Toys (Lavon, TX)"	(210) 555-0100	Suite 258	771 Kidambi Road
7126AE06-E225-4CF3-8E81-A2C38530DC86	239162F2-23D4-4ED3-8B9F-F81CD8A6C350	2023-12-19 15:59:00.7366667	14646.22	7	System Generated	ECA-0010	2023-12-19 15:59:00.7366667	"Tailspin Toys (Coney Island, MO)"	(314) 555-0100	Suite 111	27 Vidovic Boulevard
5E95D016-88C8-45A4-ABB0-18DA60B3E6C5	D47984F2-9B66-45BB-97C7-F8630EC7CD9D	2023-12-19 21:50:00.7400000	18047.74	5	System Generated	ECE-0030	2023-12-19 21:50:00.7400000	Vedrana Kovacevic	(479) 555-0100	Shop 31	1195 Sophia Crescent
590744D6-0F03-44BB-B7CC-1B6D8770EDD5	B8B88073-910E-4DBF-B1D0-F877814043AF	2023-12-19 13:23:00.7433333	24560.15	4	System Generated	ACE-0071	2023-12-19 13:23:00.7433333	Eliza Persson	(209) 555-0100	Unit 16	1520 Auzina Lane
A0F7CCAC-122C-4E77-B2D9-97530F92BA11	8B9B2E1B-6BEE-45AA-A298-735937991EFF	2023-12-09 19:28:43.9300000	23911.55	5	System Generated	DDD-0076	2023-12-09 19:28:43.9300000	Jana Fialova	(215) 555-0100	Unit 20	1261 Lo Road
19BAB44D-5428-4CA2-AF6E-27CCFC7F86A3	A9E9DA4B-8C92-4123-9DC0-D70390EAB6F9	2023-12-09 14:31:43.9366667	12774.22	3	System Generated	BBD-0061	2023-12-09 14:31:43.9366667	Staffan Persson	(314) 555-0100	Suite 8	1532 Dewangan Street
D18450E6-79F8-49AD-AD18-37792BCB91D0	1723080B-3FC0-4CB7-BFFE-DE34926FAC6A	2023-12-09 14:24:43.9400000	11653.68	4	System Generated	BCE-0037	2023-12-09 14:24:43.9400000	Arka Chatterjee	(303) 555-0100	Unit 13	1644 Archer Lane
7E85AB0E-8647-4216-8A52-6543E799795E	1802A7AC-4D53-4CDF-B618-DE807A7DEDE6	2023-12-09 19:56:43.9433333	12931.39	3	System Generated	DEE-0032	2023-12-09 19:56:43.9433333	"Wingtip Toys (Robertsdale, AL)"	(205) 555-0100	Shop 276	1856 Poddar Street
CAC2FE53-FCFE-4A04-95AE-F669B116C12F	B0D1F740-27D7-49AC-83A8-E0253A10450D	2023-12-09 16:24:43.9500000	15139.92	7	System Generated	BBB-0055	2023-12-09 16:24:43.9500000	"Wingtip Toys (Leathersville, GA)"	(229) 555-0100	Unit 77	1555 Negi Crescent
BC33FC31-2522-4290-B9E4-5D792BB39C91	A95FFE42-C326-487C-848F-E12780B682F7	2023-12-09 21:57:43.9533333	22501.14	6	System Generated	BCC-0090	2023-12-09 21:57:43.9533333	Gagan Sengupta	(209) 555-0100	Shop 2	286 Abhoy Crescent
74E26041-8837-4A02-92EC-327D52A57ED7	2D2E7984-B364-45D0-8313-E12C499B0402	2023-12-09 14:48:43.9566667	14287.73	6	System Generated	BAC-0043	2023-12-09 14:48:43.9566667	"Wingtip Toys (Chaseley, ND)"	(701) 555-0100	Suite 211	1666 Semjonov Lane
0836C74C-89C7-4A8F-8D11-1BBBBBB81334	1E492E6E-672F-4A34-AA35-E3A8D641709A	2023-12-09 20:01:43.9600000	15397.45	7	System Generated	EBB-0007	2023-12-09 20:01:43.9600000	"Tailspin Toys (Lakemore, OH)"	(216) 555-0100	Unit 136	1331 Dutta Crescent
6BEF6292-5446-41E4-A8ED-3068A376046B	591C0288-5545-42FF-8C3C-E3B0CB3E0BEA	2023-12-09 21:09:43.9666667	13670.56	6	System Generated	EDB-0045	2023-12-09 21:09:43.9666667	"Tailspin Toys (Hardeeville, SC)"	(803) 555-0100	Shop 31	478 KlanCisar Lane
3CC088A1-41DA-462B-99B1-9B2319D5A348	3724ACED-D382-4B26-B8F5-E6EF621E1FC1	2023-12-09 18:27:43.9700000	11291.16	7	System Generated	DAB-0082	2023-12-09 18:27:43.9700000	Arka Chatterjee	(303) 555-0100	Unit 13	1644 Archer Lane
D22F31EF-F4B1-4723-A2F4-24FDCC90DE0A	C580CD5A-A000-442E-8C90-E721551DB2BA	2023-12-09 21:51:43.9733333	16212.58	7	System Generated	AEC-0045	2023-12-09 21:51:43.9733333	"Wingtip Toys (Wapiti, WY)"	(307) 555-0100	Shop 266	899 Valentova Road
85DE0613-ED60-447B-825F-52973C19564B	93ADCD42-218C-4B56-8AB6-E7BD3C28688D	2023-12-09 14:38:43.9766667	23317.76	5	System Generated	AEB-0062	2023-12-09 14:38:43.9766667	Bhagavateeprasaad Malladi	(479) 555-0100	Shop 18	1386 Elnaz Avenue
76EBCBA7-D648-419A-AF2F-1BD7B803CAD4	3F686F82-DCEB-4B6A-B746-E806D22E6BF8	2023-12-09 21:22:43.9800000	12810.09	6	System Generated	EEB-0086	2023-12-09 21:22:43.9800000	"Tailspin Toys (Furley, KS)"	(316) 555-0100	Suite 199	1096 Poursokh Crescent
DDBE2D18-81BE-438E-B439-1829FE3BA555	3C1FBB93-D2F8-41CD-A2B2-ECE5480408D5	2023-12-09 15:25:43.9866667	10911.47	3	System Generated	CAA-0037	2023-12-09 15:25:43.9866667	"Wingtip Toys (Raton, NM)"	(505) 555-0100	Unit 7	1652 Goransson Lane
CA1BF915-B836-48C3-93DF-3018F2B8AA97	EABDEE6F-DE26-4BDD-8459-ED9D48207203	2023-12-09 21:31:43.9900000	23983.17	4	System Generated	DCD-0033	2023-12-09 21:31:43.9900000	"Tailspin Toys (Wilkes-Barre, PA)"	(215) 555-0100	Suite 49	1847 Alladi Street
39ADC0F4-56B3-4B9D-BE4C-BDEF1F8612E9	DB29A1F8-27B0-4C90-87E4-748018BC2A33	2023-12-11 13:03:01.8700000	12648.00	5	System Generated	ADC-0065	2023-12-11 13:03:01.8700000	Kertu Sokk	(212) 555-0100	Shop 11	965 Horackova Lane
F2D87EE7-8872-465E-8F48-75F81F1E2B25	6B3E5112-BB63-4565-80C7-B24B1747387C	2023-12-11 13:16:01.8766667	13318.20	5	System Generated	EBA-0078	2023-12-11 13:16:01.8766667	"Wingtip Toys (Pawlet, VT)"	(802) 555-0100	Unit 55	279 Flamand Boulevard
93B995E8-16DB-4224-87FA-37A91C63A384	7E2C9AAD-BBB9-46BC-8D2A-EE75AF7FD465	2023-12-11 16:41:01.8833333	19910.39	3	System Generated	AED-0075	2023-12-11 16:41:01.8833333	"Tailspin Toys (Good Hart, MI)"	(231) 555-0100	Shop 80	2001 Rajanala Road
0B5A5752-08CF-4248-921C-CF3C0EF4784C	5F5EC770-4804-4F2F-AF70-0C8B747EFED8	2023-12-12 22:22:01.1800000	24242.39	7	System Generated	EEE-0079	2023-12-12 22:22:01.1800000	"Tailspin Toys (East Portal, CO)"	(303) 555-0100	Shop 92	999 Kasesalu Road
39405776-5957-4A1F-8B7D-EE4C1379885B	3FDEE17B-951C-4A2E-9F3A-0F67CFEF5E79	2023-12-12 19:26:01.1833333	24117.93	6	System Generated	BDE-0039	2023-12-12 19:26:01.1833333	"Wingtip Toys (Rosa S·nchez, PR)"	(787) 555-0100	Unit 193	583 Aluri Road
FC419F4F-AF2E-484C-B202-192A0A80F83C	B3070A89-409F-4E72-ADB4-3704E51E37F9	2023-12-12 22:17:01.1866667	14419.18	3	System Generated	AED-0065	2023-12-12 22:17:01.1866667	"Tailspin Toys (Muir, MI)"	(231) 555-0100	Shop 37	1148 Khalsa Boulevard
2E26A113-D5D6-453C-A31B-C4BDF40234D3	8E3596BE-ABF1-4899-80D9-3D99E4701A6F	2023-12-12 19:31:01.1900000	17790.74	4	System Generated	DAE-0067	2023-12-12 19:31:01.1900000	"Wingtip Toys (Delray, WV)"	(304) 555-0100	Suite 120	1400 Kongpaisarn Street
