Ord	ODate	wt	TotalValue	ProductName	ProductNumber	color	StandardCost	size	Weight	CreatedBy	EnteredOn	SEntityName	SPNo	SFax	SUrl	sLine1	SLine2	REntityName	RPNo	RFax	RUrl	RLine1	RLine2	SCity	OBranch	DCity	DBranch
18C75F71-54E2-45E1-AC83-659118E9F06D	2022-12-21 08:57:16.7300000	812.32	622891.06	Chain Stays	CS-2812	NULL	0	NULL	NULL	System Generated	2022-12-21 08:57:16.7300000	Richard Zahradnicek	(314) 555-0100	(314) 555-0101	http://www.microsoft.com/RichardZahradnicek/	Shop 7	401 Bhowmick Avenue	"Tailspin Toys (Stonefort, IL)"	(217) 555-0100	(217) 555-0101	http://www.tailspintoys.com/Stonefort	Suite 185	1492 Shah Road	Sinnar	Maharashtra	Srivilliputhur	Tamil Nadu
91F7E450-030C-42BE-A96C-9A5A7307ECEF	2023-12-31 17:59:58.2066667	965.19	576307.81	LL Touring Seat/Saddle	SE-T312	NULL	12.0412998199463	NULL	NULL	System Generated	2023-12-31 17:59:58.2066667	Richard Zahradnicek	(314) 555-0100	(314) 555-0101	http://www.microsoft.com/RichardZahradnicek/	Shop 7	401 Bhowmick Avenue	Prasad Raju	(205) 555-0100	(205) 555-0101	http://www.microsoft.com/	Unit 15	1562 Durdanah Road	Dhule	Maharashtra	Ranavav	Gujarat
F80C96BC-0652-4FF7-932E-6135C126B651	2022-12-27 13:40:16.2200000	933.25	402900.12	Mountain Tire Tube	TT-M928	NULL	1.86629998683929	NULL	NULL	System Generated	2022-12-27 13:40:16.2200000	Richard Zahradnicek	(314) 555-0100	(314) 555-0101	http://www.microsoft.com/RichardZahradnicek/	Shop 7	401 Bhowmick Avenue	"Wingtip Toys (Bozeman Hot Springs, MT)"	(406) 555-0100	(406) 555-0101	http://www.wingtiptoys.com/BozemanHotSprings	Suite 252	1639 Deb Lane	Raghogarh-Vijaypur	Madhya Pradesh	Sikar	Rajasthan
8E42CBF8-F945-4C3C-9F6B-D3FBBFE3C82E	2023-03-30 17:15:21.5766667	989.38	719291.28	"LL Mountain Frame - Black, 48"	FR-M21B-48	Black	136.785003662109	48	3.00	System Generated	2023-03-30 17:15:21.5766667	Seo-yun Paik	(210) 555-0100	(210) 555-0101	http://www.microsoft.com/Seo-yunPaik/	Suite 7	493 Bjorklund Road	"Wingtip Toys (Cadogan, PA)"	(215) 555-0100	(215) 555-0101	http://www.wingtiptoys.com/Cadogan	Shop 111	1266 Aggarwal Road	Tumsar	Maharashtra	Kohima	Nagaland
26CF6DDC-53C2-4D53-8008-8EA18560D857	2023-11-15 18:28:00.9466667	865.64	244146.69	"Women's Mountain Shorts, L"	SH-W890-L	Black	26.1763000488281	L	NULL	System Generated	2023-11-15 18:28:00.9466667	Emily Whittle	(231) 555-0100	(231) 555-0101	http://www.microsoft.com/EmilyWhittle/	Unit 6	1108 Enestam Crescent	Monika Kozakova	(205) 555-0100	(205) 555-0101	http://www.microsoft.com/	Suite 3	1145 Maxime Crescent	Rayadurg	Andhra Pradesh	Nanjikottai	Tamil Nadu
CD363521-5908-4D73-A3A8-BB293BDCA22A	2024-02-19 20:33:01.1400000	874.65	860945.99	Thin-Jam Lock Nut 6	LJ-3824	NULL	0	NULL	NULL	System Generated	2024-02-19 20:33:01.1400000	Emily Whittle	(231) 555-0100	(231) 555-0101	http://www.microsoft.com/EmilyWhittle/	Unit 6	1108 Enestam Crescent	"Tailspin Toys (Clewiston, FL)"	(239) 555-0100	(239) 555-0101	http://www.tailspintoys.com/Clewiston	Suite 80	351 Lill Crescent	Zamania	Uttar Pradesh	Rampur Maniharan	Uttar Pradesh
2D2EF9CE-0581-4B62-BC7F-02EA875BB0BA	2023-11-15 13:38:00.9400000	824.08	772118.25	Cup-Shaped Race	RA-2345	NULL	0	NULL	NULL	System Generated	2023-11-15 13:38:00.9400000	Emily Whittle	(231) 555-0100	(231) 555-0101	http://www.microsoft.com/EmilyWhittle/	Unit 6	1108 Enestam Crescent	"Tailspin Toys (Sentinel Butte, ND)"	(701) 555-0100	(701) 555-0101	http://www.tailspintoys.com/SentinelButte	Unit 18	1240 Utjesenovic Street	Siddipet	Telangana	Nanjikottai	Tamil Nadu
7F4C70BA-6E23-4CE2-A00B-0E8BCF71CBB6	2023-04-21 16:13:24.4833333	923.66	233392.92	HL Mountain Rim	RM-M823	NULL	0	NULL	400.00	System Generated	2023-04-21 16:13:24.4833333	Emily Whittle	(231) 555-0100	(231) 555-0101	http://www.microsoft.com/EmilyWhittle/	Unit 6	1108 Enestam Crescent	Chin-Sun Chang	(605) 555-0100	(605) 555-0101	http://www.microsoft.com/Chin-SunChang/	Suite 2	1417 Mercier Boulevard	Tadepalligudem	Andhra Pradesh	Talikota	Karnataka
153A3B13-7FE7-4FCE-AB81-C4ED44EFDA25	2022-12-02 09:56:17.0966667	926.91	866935.33	"LL Road Frame - Black, 44"	FR-R38B-44	Black	204.625106811523	44	2.32	System Generated	2022-12-02 09:56:17.0966667	Emily Whittle	(231) 555-0100	(231) 555-0101	http://www.microsoft.com/EmilyWhittle/	Unit 6	1108 Enestam Crescent	Vjekoslava Brkic	(319) 555-0100	(319) 555-0101	http://www.microsoft.com/	Shop 19	1290 Wander Street	Periyasemur	Tamil Nadu	Chennai	Tamil Nadu
5D356DCA-7064-4A71-90FD-E55CED23587C	2023-01-05 14:39:17.2366667	863.83	695077.23	Lock Nut 4	LN-8320	NULL	0	NULL	NULL	System Generated	2023-01-05 14:39:17.2366667	Eliza Persson	(209) 555-0100	(209) 555-0101	http://www.microsoft.com/ElizaPersson/	Unit 16	1520 Auzina Lane	"Tailspin Toys (Ortley Beach, NJ)"	(201) 555-0100	(201) 555-0101	http://www.tailspintoys.com/OrtleyBeach	Shop 83	834 Mookjai Avenue	Bapatla	Andhra Pradesh	Manuguru	Telangana
A9238695-3B5E-425B-AF79-337E686D1BF6	2023-01-31 09:06:18.5966667	891.19	761049.89	"Road-650 Red, 44"	BK-R50R-44	Red	486.706604003906	44	18.77	System Generated	2023-01-31 09:06:18.5966667	Chuan Wattanasin	(217) 555-0100	(217) 555-0101	http://www.microsoft.com/ChuanWattanasin/	Suite 8	1774 Yadav Crescent	"Wingtip Toys (Schererville, IN)"	(219) 555-0100	(219) 555-0101	http://www.wingtiptoys.com/Schererville	Unit 147	147 Hadrabova Street	Ranaghat	West Bengal	Warhapur	Uttar Pradesh
BAB3A195-2C30-4763-96E7-A3FCEC770D08	2023-05-24 16:53:01.4400000	966.83	281167.83	"ML Mountain Frame - Black, 40"	FR-M63B-40	Black	185.819305419922	40	2.77	System Generated	2023-05-24 16:53:01.4400000	Chuan Wattanasin	(217) 555-0100	(217) 555-0101	http://www.microsoft.com/ChuanWattanasin/	Suite 8	1774 Yadav Crescent	Ludmila Smidova	(480) 555-0100	(480) 555-0101	http://www.microsoft.com/LudmilaSmidova/	Unit 31	413 Wattanasin Boulevard	Sadulshahar	Rajasthan	Nandura	Maharashtra
7254D5B4-49DA-404F-8069-627653DCE036	2024-02-02 13:43:01.0333333	875.83	529471.02	"Classic Vest, L"	VE-C304-L	Blue	23.7490005493164	L	NULL	System Generated	2024-02-02 13:43:01.0333333	Chuan Wattanasin	(217) 555-0100	(217) 555-0101	http://www.microsoft.com/ChuanWattanasin/	Suite 8	1774 Yadav Crescent	"Tailspin Toys (San Acacia, NM)"	(505) 555-0100	(505) 555-0101	http://www.tailspintoys.com/SanAcacia	Shop 128	435 Lucchesi Boulevard	Srikakulam	Andhra Pradesh	Rapar	Gujarat
6F3C8E8C-127A-4FFB-9558-9812F326EACF	2023-05-12 13:27:01.6833333	956.09	882835.87	"ML Mountain Frame-W - Silver, 38"	FR-M63S-38	Silver	199.375701904297	38	2.73	System Generated	2023-05-12 13:27:01.6833333	Chuan Wattanasin	(217) 555-0100	(217) 555-0101	http://www.microsoft.com/ChuanWattanasin/	Suite 8	1774 Yadav Crescent	"Tailspin Toys (Hardeeville, SC)"	(803) 555-0100	(803) 555-0101	http://www.tailspintoys.com/Hardeeville	Shop 31	478 KlanCisar Lane	Amreli	Gujarat	Oddanchatram	Tamil Nadu
2A697384-29BC-47F4-991B-A2FD37A5161A	2023-12-14 17:51:01.6000000	851.72	900368.11	Seat Stays	SS-2985	NULL	0	NULL	NULL	System Generated	2023-12-14 17:51:01.6000000	Linh Dao	(228) 555-0100	(228) 555-0101	http://www.microsoft.com/LinhDao/	Shop 4	1407 Kommineni Street	"Wingtip Toys (Indian Creek, IL)"	(217) 555-0100	(217) 555-0101	http://www.wingtiptoys.com/IndianCreek	Unit 40	63 Celmina Road	Sandi	Uttar Pradesh	Sikandrabad	Uttar Pradesh
9401AC1D-440C-437A-B435-B623B5E4C43F	2023-03-07 17:33:20.6866667	913.49	504690.50	Bearing Ball	BA-8327	NULL	0	NULL	NULL	System Generated	2023-03-07 17:33:20.6866667	Linh Dao	(228) 555-0100	(228) 555-0101	http://www.microsoft.com/LinhDao/	Shop 4	1407 Kommineni Street	"Wingtip Toys (Morton Grove, IL)"	(217) 555-0100	(217) 555-0101	http://www.wingtiptoys.com/MortonGrove	Unit 165	1284 Lovric Lane	Monoharpur	West Bengal	Partur	Maharashtra
6BB9148C-8CCA-4DEB-835C-413514DA6E20	2023-11-16 17:10:00.8500000	821.17	232270.22	BB Ball Bearing	BE-2349	NULL	0	NULL	NULL	System Generated	2023-11-16 17:10:00.8500000	Nasrin Omidzadeh	(239) 555-0100	(239) 555-0101	http://www.microsoft.com/NasrinOmidzadeh/	Suite 12	588 Cirulis Lane	Raj Verma	(203) 555-0100	(203) 555-0101	http://www.microsoft.com/	Shop 9	678 Sang Crescent	Sankarankovil	Tamil Nadu	Periyasemur	Tamil Nadu
EEE586BD-05AE-4B48-B856-DDE848B7EE56	2024-01-06 16:03:02.4466667	937.99	924596.88	Spokes	SK-9283	NULL	0	NULL	NULL	System Generated	2024-01-06 16:03:02.4466667	Nasrin Omidzadeh	(239) 555-0100	(239) 555-0101	http://www.microsoft.com/NasrinOmidzadeh/	Suite 12	588 Cirulis Lane	"Wingtip Toys (Lostine, OR)"	(458) 555-0100	(458) 555-0101	http://www.wingtiptoys.com/Lostine	Shop 82	931 Mitra Lane	Tarbha	Odisha	Coimbatore	Tamil Nadu
5694A56D-3EB6-448C-B41B-44C149A73672	2023-11-01 17:41:00.7000000	898.05	137234.99	LL Mountain Handlebars	HB-M243	NULL	19.7758007049561	NULL	NULL	System Generated	2023-11-01 17:41:00.7000000	Nasrin Omidzadeh	(239) 555-0100	(239) 555-0101	http://www.microsoft.com/NasrinOmidzadeh/	Suite 12	588 Cirulis Lane	Edgar Jogi	(209) 555-0100	(209) 555-0101	http://www.microsoft.com/EdgarJogi/	Shop 6	1317 Desforges Street	Morena	Madhya Pradesh	Mahalingapura	Karnataka
AB054395-5A92-4DC8-AEF2-7DABB2DF8422	2023-11-07 18:50:00.7533333	895.45	941613.50	ML Mountain Front Wheel	FW-M762	Black	92.8070983886719	NULL	NULL	System Generated	2023-11-07 18:50:00.7533333	Nasrin Omidzadeh	(239) 555-0100	(239) 555-0101	http://www.microsoft.com/NasrinOmidzadeh/	Suite 12	588 Cirulis Lane	"Tailspin Toys (Tumacacori, AZ)"	(480) 555-0100	(480) 555-0101	http://www.tailspintoys.com/Tumacacori	Unit 23	1991 Clark Street	Sitamarhi	Bihar	Punch	Jammu and Kashmir
04EF0A94-BCCB-4A79-B8E7-BDEFA20C198F	2024-01-19 18:45:01.1900000	806.20	963621.00	HL Road Front Wheel	FW-R820	Black	146.546600341797	NULL	650.00	System Generated	2024-01-19 18:45:01.1900000	Raghu Sandhu	(240) 555-0100	(240) 555-0101	http://www.microsoft.com/RaghuSandhu/	Suite 22	459 Popov Lane	Tuulikki Linna	(217) 555-0100	(217) 555-0101	http://www.microsoft.com/	Suite 20	25 Darakhshan Road	Dhamtari	Chhattisgarh	Chandausi	Uttar Pradesh
D55C1709-3A1C-43B9-A77B-AF1296290530	2023-12-05 21:25:01.3433333	947.15	851488.00	"Road-250 Black, 52"	BK-R89B-52	Black	1554.94787597656	52	15.42	System Generated	2023-12-05 21:25:01.3433333	Raghu Sandhu	(240) 555-0100	(240) 555-0101	http://www.microsoft.com/RaghuSandhu/	Suite 22	459 Popov Lane	"Tailspin Toys (Eden Valley, MN)"	(218) 555-0100	(218) 555-0101	http://www.tailspintoys.com/EdenValley	Unit 248	226 Auzina Lane	Sandila	Uttar Pradesh	Raigarh	Chhattisgarh
74F71A49-13D7-4A3C-AD84-CFCC3A12301B	2022-12-12 16:09:17.4700000	937.99	867229.32	ML Grip Tape	GT-1209	NULL	0	NULL	NULL	System Generated	2022-12-12 16:09:17.4700000	Raghu Sandhu	(240) 555-0100	(240) 555-0101	http://www.microsoft.com/RaghuSandhu/	Suite 22	459 Popov Lane	Monika Kozakova	(205) 555-0100	(205) 555-0101	http://www.microsoft.com/	Suite 3	1145 Maxime Crescent	Nohar	Rajasthan	Koratla	Telangana
4640FC82-05D3-4ECB-8E0E-7CDD366CF5FE	2023-03-11 15:15:20.5000000	807.07	377790.32	Metal Bar 2	MB-6061	NULL	0	NULL	NULL	System Generated	2023-03-11 15:15:20.5000000	Raghu Sandhu	(240) 555-0100	(240) 555-0101	http://www.microsoft.com/RaghuSandhu/	Suite 22	459 Popov Lane	"Wingtip Toys (Necedah, WI)"	(262) 555-0100	(262) 555-0101	http://www.wingtiptoys.com/Necedah	Unit 41	1732 Diaz Road	Manavadar	Gujarat	Sendhwa	Madhya Pradesh
DA01A22F-F483-4C20-9DB6-90BF28EBB2EC	2023-02-03 11:56:18.1933333	861.05	771422.21	"Half-Finger Gloves, M"	GL-H102-M	Black	9.15929985046387	M	NULL	System Generated	2023-02-03 11:56:18.1933333	Raghu Sandhu	(240) 555-0100	(240) 555-0101	http://www.microsoft.com/RaghuSandhu/	Suite 22	459 Popov Lane	"Tailspin Toys (Royal City, WA)"	(206) 555-0100	(206) 555-0101	http://www.tailspintoys.com/RoyalCity	Shop 20	1098 Tatarescu Lane	Nilanga	Maharashtra	Adilabad	Telangana
0300C514-964D-4832-B713-A70B22C9A551	2023-02-25 14:27:20.7566667	993.02	110469.83	"Women's Tights, M"	TG-W091-M	Black	30.9333992004395	M	NULL	System Generated	2023-02-25 14:27:20.7566667	Raghu Sandhu	(240) 555-0100	(240) 555-0101	http://www.microsoft.com/RaghuSandhu/	Suite 22	459 Popov Lane	Aleksandrs Riekstins	(605) 555-0100	(605) 555-0101	http://www.microsoft.com/AleksandrsRiekstins/	Shop 20	498 Bagheri Lane	Keshod	Gujarat	Obra	Uttar Pradesh
E23F18C2-8882-4184-9CEB-04AD3F15179D	2022-10-18 18:16:10.4733333	903.50	468879.08	Mountain Tire Tube	TT-M928	NULL	1.86629998683929	NULL	NULL	System Generated	2022-10-18 18:16:10.4733333	Raghu Sandhu	(240) 555-0100	(240) 555-0101	http://www.microsoft.com/RaghuSandhu/	Suite 22	459 Popov Lane	"Tailspin Toys (Hayes Center, NE)"	(308) 555-0100	(308) 555-0101	http://www.tailspintoys.com/HayesCenter	Shop 190	1059 Kamasamudram Avenue	Loha	Maharashtra	Sivagiri	Tamil Nadu
B243CBC3-2CF4-4ACF-B1A6-EDDD18F8D318	2024-01-24 18:11:01.1300000	890.25	330831.13	"ML Mountain Frame-W - Silver, 38"	FR-M63S-38	Silver	199.375701904297	38	2.73	System Generated	2024-01-24 18:11:01.1300000	Nhung Thach	(480) 555-0100	(480) 555-0101	http://www.microsoft.com/NhungThach/	Suite 4	198 Benjaree Road	Arijit Bhuiyan	(212) 555-0100	(212) 555-0101	http://www.microsoft.com/ArijitBhuiyan/	Shop 15	1758 Naicker Boulevard	Wadi	Karnataka	Rishikesh	Uttarakhand
E30294A0-6784-4305-B655-2E694E3F0095	2022-11-17 15:51:15.6800000	925.37	106717.80	"Touring-1000 Blue, 54"	BK-T79U-54	Blue	1481.93786621094	54	25.68	System Generated	2022-11-17 15:51:15.6800000	Nhung Thach	(480) 555-0100	(480) 555-0101	http://www.microsoft.com/NhungThach/	Suite 4	198 Benjaree Road	Stefan Selezeanu	(212) 555-0100	(212) 555-0101	http://www.microsoft.com/	Unit 2	1683 Zala Avenue	Narkatiaganj	Bihar	Buxar	Bihar
64FF6F26-37DE-4956-980D-61DF0A1780F6	2023-11-10 15:02:00.5233333	937.86	534828.10	"Mountain-500 Silver, 48"	BK-M18S-48	Silver	308.217895507813	48	28.42	System Generated	2023-11-10 15:02:00.5233333	Nhung Thach	(480) 555-0100	(480) 555-0101	http://www.microsoft.com/NhungThach/	Suite 4	198 Benjaree Road	"Wingtip Toys (Griswoldville, GA)"	(229) 555-0100	(229) 555-0101	http://www.wingtiptoys.com/Griswoldville	Suite 270	1281 Kalejs Crescent	Sikanderpur	Uttar Pradesh	Thirupuvanam	Tamil Nadu
175E9781-1553-40F2-B3AB-A3111BAB870F	2023-02-26 11:19:20.9033333	826.00	407131.88	"Mountain-300 Black, 48"	BK-M47B-48	Black	598.435424804688	48	26.42	System Generated	2023-02-26 11:19:20.9033333	Nhung Thach	(480) 555-0100	(480) 555-0101	http://www.microsoft.com/NhungThach/	Suite 4	198 Benjaree Road	Ebru Erdogan	(405) 555-0100	(405) 555-0101	http://www.microsoft.com/EbruErdogan/	Shop 18	1528 Dikshit Crescent	Sinnar	Maharashtra	Bhilwara	Rajasthan
1976979A-BEF4-40FC-B5ED-403B5E9381ED	2023-11-16 19:38:00.8366667	933.58	145137.00	"Road-550-W Yellow, 44"	BK-R64Y-44	Yellow	713.079772949219	44	18.42	System Generated	2023-11-16 19:38:00.8366667	Nhung Thach	(480) 555-0100	(480) 555-0101	http://www.microsoft.com/NhungThach/	Suite 4	198 Benjaree Road	"Tailspin Toys (Marcell, MN)"	(218) 555-0100	(218) 555-0101	http://www.tailspintoys.com/Marcell	Suite 130	1952 Laramee Street	Alirajpur	Madhya Pradesh	Bokaro Steel City	Jharkhand
13E672EA-23E4-4EE4-9A78-CE349653E222	2024-01-19 20:57:01.2300000	977.43	861944.83	"LL Road Frame - Red, 58"	FR-R38R-58	Red	187.157104492188	58	2.46	System Generated	2024-01-19 20:57:01.2300000	Nhung Thach	(480) 555-0100	(480) 555-0101	http://www.microsoft.com/NhungThach/	Suite 4	198 Benjaree Road	"Wingtip Toys (Cos Cob, CT)"	(203) 555-0100	(203) 555-0101	http://www.wingtiptoys.com/CosCob	Suite 283	1014 Wattanasin Avenue	Virudhunagar	Tamil Nadu	Nagarkurnool	Telangana
2EFAF4CA-2487-4BC3-8AD5-A765B9D67DAD	2023-02-17 09:22:18.9600000	820.55	756553.36	Lower Head Race	LR-8520	NULL	0	NULL	NULL	System Generated	2023-02-17 09:22:18.9600000	Hee-Young Suh	(209) 555-0100	(209) 555-0101	http://www.microsoft.com/Hee-YoungSuh/	Suite 23	617 Polaskova Boulevard	"Wingtip Toys (Mauldin, SC)"	(803) 555-0100	(803) 555-0101	http://www.wingtiptoys.com/Mauldin	Suite 250	261 Celmina Street	Udaipur	Tripura	Dhenkanal	Odisha
581DF2A6-F7A5-4A91-80AF-BD2B8DCCB289	2023-05-26 22:47:01.2133333	983.92	319563.93	Lock Washer 2	LW-6000	NULL	0	NULL	NULL	System Generated	2023-05-26 22:47:01.2133333	Hee-Young Suh	(209) 555-0100	(209) 555-0101	http://www.microsoft.com/Hee-YoungSuh/	Suite 23	617 Polaskova Boulevard	"Wingtip Toys (North Manitou, MI)"	(231) 555-0100	(231) 555-0101	http://www.wingtiptoys.com/NorthManitou	Unit 115	1745 Penttila Road	Soron	Uttar Pradesh	Ponneri	Tamil Nadu
1CFDA1B7-91E6-4A7D-B593-146434A2851C	2022-12-11 10:20:17.2800000	926.86	235515.69	"Mountain-500 Black, 52"	BK-M18B-52	Black	294.579711914063	52	28.68	System Generated	2022-12-11 10:20:17.2800000	Hee-Young Suh	(209) 555-0100	(209) 555-0101	http://www.microsoft.com/Hee-YoungSuh/	Suite 23	617 Polaskova Boulevard	"Wingtip Toys (Harkers Island, NC)"	(252) 555-0100	(252) 555-0101	http://www.wingtiptoys.com/HarkersIsland	Shop 216	726 Matos Lane	North Lakhimpur	Assam	Kashipur	Uttarakhand
9FDA596D-3755-4ADF-AA81-5E64F4CD02E7	2022-10-28 13:29:14.3233333	871.14	699437.72	"Mountain-500 Silver, 44"	BK-M18S-44	Silver	308.217895507813	44	28.13	System Generated	2022-10-28 13:29:14.3233333	Valentin Tirlea	(210) 555-0100	(210) 555-0101	http://www.microsoft.com/ValentinTirlea/	Suite 23	1356 Dao Avenue	Violetta KlanCisar	(225) 555-0100	(225) 555-0101	http://www.microsoft.com/ViolettaKlanCisar/	Shop 25	130 Molnar Avenue	Shimla	Himachal Pradesh	Ongole	Andhra Pradesh
0B068EB7-CE50-485D-8499-AF0C80E45AE6	2023-02-04 12:28:18.4966667	831.70	324260.94	"LL Mountain Frame - Silver, 48"	FR-M21S-48	Silver	144.593795776367	48	3.00	System Generated	2023-02-04 12:28:18.4966667	Valentin Tirlea	(210) 555-0100	(210) 555-0101	http://www.microsoft.com/ValentinTirlea/	Suite 23	1356 Dao Avenue	Sumati Bhat	(206) 555-0100	(206) 555-0101	http://www.microsoft.com/SumatiBhat/	Shop 13	885 Das Street	Darjiling	West Bengal	Zira	Punjab
86BD1363-0C1B-4810-A576-9AAFDA99BA6C	2023-03-08 14:10:20.9933333	992.72	835291.23	Cup-Shaped Race	RA-2345	NULL	0	NULL	NULL	System Generated	2023-03-08 14:10:20.9933333	Valentin Tirlea	(210) 555-0100	(210) 555-0101	http://www.microsoft.com/ValentinTirlea/	Suite 23	1356 Dao Avenue	"Wingtip Toys (Trout Run, PA)"	(215) 555-0100	(215) 555-0101	http://www.wingtiptoys.com/TroutRun	Unit 190	787 Sarkar Street	Mavoor	Kerala	Singrauli	Madhya Pradesh
F81A4F2E-78BC-4358-BAFB-C8986B1F9A5A	2022-12-27 14:37:16.2433333	992.46	606305.24	Paint - Red	PA-361R	NULL	0	NULL	NULL	System Generated	2022-12-27 14:37:16.2433333	Valentin Tirlea	(210) 555-0100	(210) 555-0101	http://www.microsoft.com/ValentinTirlea/	Suite 23	1356 Dao Avenue	"Tailspin Toys (San Acacia, NM)"	(505) 555-0100	(505) 555-0101	http://www.tailspintoys.com/SanAcacia	Shop 128	435 Lucchesi Boulevard	Nagina	Uttar Pradesh	Mandi	Himachal Pradesh
198804A8-7664-4B9B-8E7E-5E8CD02E14F9	2023-02-17 16:16:18.8766667	928.10	515295.90	Metal Sheet 6	MS-2348	NULL	0	NULL	NULL	System Generated	2023-02-17 16:16:18.8766667	Valentin Tirlea	(210) 555-0100	(210) 555-0101	http://www.microsoft.com/ValentinTirlea/	Suite 23	1356 Dao Avenue	"Tailspin Toys (Muir, MI)"	(231) 555-0100	(231) 555-0101	http://www.tailspintoys.com/Muir	Shop 37	1148 Khalsa Boulevard	Risod	Maharashtra	Madhubani	Bihar
B20B5DDC-594E-4CB7-973B-A5D751DB06E9	2022-11-17 18:37:15.6633333	861.58	350382.04	Thin-Jam Lock Nut 7	LJ-7161	NULL	0	NULL	NULL	System Generated	2022-11-17 18:37:15.6633333	Valentin Tirlea	(210) 555-0100	(210) 555-0101	http://www.microsoft.com/ValentinTirlea/	Suite 23	1356 Dao Avenue	Miriam House	(701) 555-0100	(701) 555-0101	http://www.microsoft.com/MiriamHouse/	Shop 18	604 Klaus Street	Karnal	Haryana	Piro	Bihar
D47984F2-9B66-45BB-97C7-F8630EC7CD9D	2023-12-14 15:41:01.6100000	997.35	935899.58	Lock Nut 11	LN-5162	NULL	0	NULL	NULL	System Generated	2023-12-14 15:41:01.6100000	Valentin Tirlea	(210) 555-0100	(210) 555-0101	http://www.microsoft.com/ValentinTirlea/	Suite 23	1356 Dao Avenue	"Tailspin Toys (Eastchester, NY)"	(212) 555-0100	(212) 555-0101	http://www.tailspintoys.com/Eastchester	Unit 109	1568 Srisati Boulevard	Purnia	Bihar	Tarn Taran	Punjab
3CF67F8E-4840-4469-A389-731E07FF2321	2023-04-15 14:58:23.2733333	830.05	868715.54	Lock Nut 1	LN-4400	NULL	0	NULL	NULL	System Generated	2023-04-15 14:58:23.2733333	Valentin Tirlea	(210) 555-0100	(210) 555-0101	http://www.microsoft.com/ValentinTirlea/	Suite 23	1356 Dao Avenue	"Wingtip Toys (Cowlington, OK)"	(405) 555-0100	(405) 555-0101	http://www.wingtiptoys.com/Cowlington	Shop 57	521 Arslan Street	Rahatgarh	Madhya Pradesh	Veraval	Gujarat
F280B2D6-E120-456F-BD89-D564428300A7	2023-02-07 16:49:18.6933333	939.28	600001.33	"Mountain-300 Black, 40"	BK-M47B-40	Black	598.435424804688	40	25.77	System Generated	2023-02-07 16:49:18.6933333	Valentin Tirlea	(210) 555-0100	(210) 555-0101	http://www.microsoft.com/ValentinTirlea/	Suite 23	1356 Dao Avenue	"Wingtip Toys (Penns Creek, PA)"	(215) 555-0100	(215) 555-0101	http://www.wingtiptoys.com/PennsCreek	Suite 191	834 Poddar Avenue	Kandukur	Andhra Pradesh	Nanpara	Uttar Pradesh
9879E2F6-777D-4D77-A78E-21EFA95B9FE2	2023-02-07 12:57:18.7533333	884.51	444595.19	Stem	SM-9087	NULL	0	NULL	NULL	System Generated	2023-02-07 12:57:18.7533333	Dhaatri Chavva	(207) 555-0100	(207) 555-0101	http://www.microsoft.com/DhaatriChavva/	Suite 4	438 Desforges Road	"Wingtip Toys (Frenchburg, KY)"	(270) 555-0100	(270) 555-0101	http://www.wingtiptoys.com/Frenchburg	Suite 169	1392 Tuntayakul Lane	Rupnagar	Punjab	Gurgaon	Haryana
1D4D8951-1F8B-4ADA-BBB6-33CA09361E60	2023-01-13 16:16:18.4300000	814.51	306715.05	ML Touring Seat Assembly	SA-T612	NULL	108.98999786377	NULL	NULL	System Generated	2023-01-13 16:16:18.4300000	Edgar Jogi	(209) 555-0100	(209) 555-0101	http://www.microsoft.com/EdgarJogi/	Shop 6	1317 Desforges Street	"Tailspin Toys (Lake Stevens, WA)"	(206) 555-0100	(206) 555-0101	http://www.tailspintoys.com/LakeStevens	Shop 238	1584 Hadrabova Street	Valsad	Gujarat	Maddur	Karnataka
DD1506A5-8FB6-4C4B-883B-61D2D8D1BEA1	2023-03-25 12:54:21.7833333	974.89	401649.32	"Road-550-W Yellow, 44"	BK-R64Y-44	Yellow	713.079772949219	44	18.42	System Generated	2023-03-25 12:54:21.7833333	Edgar Jogi	(209) 555-0100	(209) 555-0101	http://www.microsoft.com/EdgarJogi/	Shop 6	1317 Desforges Street	Miriam House	(701) 555-0100	(701) 555-0101	http://www.microsoft.com/MiriamHouse/	Shop 18	604 Klaus Street	Firozpur Cantt.	Punjab	Sasvad	Maharashtra
329EE94F-67A2-460C-BA29-B04CE902D6D4	2022-11-26 09:14:15.8800000	937.46	719379.23	"Road-650 Red, 44"	BK-R50R-44	Red	486.706604003906	44	18.77	System Generated	2022-11-26 09:14:15.8800000	Edgar Jogi	(209) 555-0100	(209) 555-0101	http://www.microsoft.com/EdgarJogi/	Shop 6	1317 Desforges Street	Yonca Basturk	(262) 555-0100	(262) 555-0101	http://www.microsoft.com/	Unit 15	550 Manjunatha Avenue	Mahesana	Gujarat	Kishanganj	Bihar
1A4AD8B4-8908-4ADC-AE44-0E259A65BF1C	2023-04-19 18:17:24.9900000	832.49	888266.71	Front Derailleur Cage	FC-3982	Silver	0	NULL	NULL	System Generated	2023-04-19 18:17:24.9900000	Edgar Jogi	(209) 555-0100	(209) 555-0101	http://www.microsoft.com/EdgarJogi/	Shop 6	1317 Desforges Street	"Tailspin Toys (El Centro, CA)"	(209) 555-0100	(209) 555-0101	http://www.tailspintoys.com/ElCentro	Unit 30	1437 Ahmadian Avenue	Uravakonda	Andhra Pradesh	Thiruvalla	Kerala
